image_id,label_bin,Bars,name,objra,objdec,path_g,path_r,path_z,hdu_g,hdu_r,hdu_z,format_hint,raw_path
manga-11974-6104,0,0.0,manga-11974-6104,240.050667537,9.88004414548,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11974-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11974-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11974-6104_z.fits,,,,per_band,
manga-8451-9102,0,0.0,manga-8451-9102,164.280223861,42.1593803339,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8451-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8451-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8451-9102_z.fits,,,,per_band,
manga-10494-1902,0,0.0,manga-10494-1902,123.288183201,54.6374161301,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10494-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10494-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10494-1902_z.fits,,,,per_band,
manga-8154-6102,1,1.0,manga-8154-6102,44.1695892484,-0.24566331798,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8154-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8154-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8154-6102_z.fits,,,,per_band,
manga-12089-9102,0,0.0,manga-12089-9102,351.99968148,13.8520005476,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12089-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12089-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12089-9102_z.fits,,,,per_band,
manga-8257-3702,0,0.0,manga-8257-3702,166.228524937,46.975144792,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8257-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8257-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8257-3702_z.fits,,,,per_band,
manga-9191-6102,1,0.5,manga-9191-6102,312.182879304,-0.936510369343,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9191-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9191-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9191-6102_z.fits,,,,per_band,
manga-11953-3703,0,0.0,manga-11953-3703,191.423015856,44.2213994987,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11953-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11953-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11953-3703_z.fits,,,,per_band,
manga-11955-6104,0,0.0,manga-11955-6104,196.439756849,54.0041265125,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11955-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11955-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11955-6104_z.fits,,,,per_band,
manga-8951-6104,0,0.0,manga-8951-6104,194.834164987,28.0743014819,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8951-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8951-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8951-6104_z.fits,,,,per_band,
manga-9893-3701,1,1.0,manga-9893-3701,256.013990372,24.2644284496,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9893-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9893-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9893-3701_z.fits,,,,per_band,
manga-9091-6101,0,0.0,manga-9091-6101,241.431747238,27.2049670277,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9091-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9091-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9091-6101_z.fits,,,,per_band,
manga-7990-9101,1,0.5,manga-7990-9101,259.755481953,57.1734974561,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7990-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7990-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7990-9101_z.fits,,,,per_band,
manga-8152-6102,1,0.5,manga-8152-6102,143.023205119,35.5386292315,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8152-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8152-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8152-6102_z.fits,,,,per_band,
manga-12512-6104,0,0.0,manga-12512-6104,147.869389391,-0.562736184747,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12512-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12512-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12512-6104_z.fits,,,,per_band,
manga-9498-3703,0,0.0,manga-9498-3703,120.016894298,23.4378486088,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9498-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9498-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9498-3703_z.fits,,,,per_band,
manga-9501-12701,0,0.0,manga-9501-12701,129.893515911,25.4770889113,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9501-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9501-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9501-12701_z.fits,,,,per_band,
manga-9092-12704,0,0.0,manga-9092-12704,240.832698601,25.4537018179,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9092-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9092-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9092-12704_z.fits,,,,per_band,
manga-9186-12703,0,0.0,manga-9186-12703,258.772957673,30.8345924966,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9186-12703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9186-12703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9186-12703_z.fits,,,,per_band,
manga-8712-3703,1,0.5,manga-8712-3703,122.82642,54.74791,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8712-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8712-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8712-3703_z.fits,,,,per_band,
manga-11836-1902,0,0.25,manga-11836-1902,150.717006204,0.0687372189012,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11836-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11836-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11836-1902_z.fits,,,,per_band,
manga-8951-9102,1,0.5,manga-8951-9102,195.644976385,27.9490970685,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8951-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8951-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8951-9102_z.fits,,,,per_band,
manga-8253-6103,0,0.0,manga-8253-6103,156.988511384,43.3182682084,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8253-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8253-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8253-6103_z.fits,,,,per_band,
manga-12078-1901,0,0.0,manga-12078-1901,27.1274184727,-0.0628808052131,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12078-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12078-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12078-1901_z.fits,,,,per_band,
manga-11939-12704,0,0.0,manga-11939-12704,194.286131267,27.1737006268,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11939-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11939-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11939-12704_z.fits,,,,per_band,
manga-8250-12704,0,0.0,manga-8250-12704,138.981378466,44.332760792,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8250-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8250-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8250-12704_z.fits,,,,per_band,
manga-8091-1902,0,0.25,manga-8091-1902,14.2902812981,14.6518035241,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8091-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8091-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8091-1902_z.fits,,,,per_band,
manga-9190-3701,0,0.0,manga-9190-3701,53.0839978847,-5.95360983852,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9190-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9190-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9190-3701_z.fits,,,,per_band,
manga-8320-12705,1,0.5,manga-8320-12705,206.537552071,21.8943036757,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8320-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8320-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8320-12705_z.fits,,,,per_band,
manga-8949-3702,1,0.5,manga-8949-3702,195.844877709,27.9359580374,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8949-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8949-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8949-3702_z.fits,,,,per_band,
manga-11006-12701,0,0.0,manga-11006-12701,193.569892863,28.0765879493,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11006-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11006-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11006-12701_z.fits,,,,per_band,
manga-8588-3701,1,1.0,manga-8588-3701,248.140561423,39.1310206842,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8588-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8588-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8588-3701_z.fits,,,,per_band,
manga-8717-12704,0,0.0,manga-8717-12704,118.7523,36.46305,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8717-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8717-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8717-12704_z.fits,,,,per_band,
manga-9500-6101,1,0.75,manga-9500-6101,132.830546684,24.9279431388,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9500-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9500-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9500-6101_z.fits,,,,per_band,
manga-9879-12701,0,0.0,manga-9879-12701,197.770172162,26.9726399522,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-12701_z.fits,,,,per_band,
manga-8983-6102,0,0.0,manga-8983-6102,205.182894265,25.9083558727,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8983-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8983-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8983-6102_z.fits,,,,per_band,
manga-8448-9101,0,0.0,manga-8448-9101,164.447297813,21.2334302122,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8448-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8448-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8448-9101_z.fits,,,,per_band,
manga-8570-12703,1,0.5,manga-8570-12703,23.1627788182,14.0805377173,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8570-12703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8570-12703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8570-12703_z.fits,,,,per_band,
manga-8606-6101,0,0.0,manga-8606-6101,254.44755809,37.6877060265,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8606-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8606-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8606-6101_z.fits,,,,per_band,
manga-10216-3702,1,0.75,manga-10216-3702,117.003225435,18.622145951,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10216-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10216-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10216-3702_z.fits,,,,per_band,
manga-9194-1902,0,0.0,manga-9194-1902,47.262752488,-0.913977616056,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9194-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9194-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9194-1902_z.fits,,,,per_band,
manga-10518-12701,0,0.0,manga-10518-12701,151.664931445,5.979090741,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10518-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10518-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10518-12701_z.fits,,,,per_band,
manga-11956-12702,1,0.75,manga-11956-12702,187.778251994,52.4143339538,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11956-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11956-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11956-12702_z.fits,,,,per_band,
manga-11970-1901,0,0.0,manga-11970-1901,224.592583462,11.2675901677,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11970-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11970-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11970-1901_z.fits,,,,per_band,
manga-11942-12701,0,0.0,manga-11942-12701,246.225734501,41.0507937901,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11942-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11942-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11942-12701_z.fits,,,,per_band,
manga-8079-3701,1,0.75,manga-8079-3701,41.5210512647,-0.650956442347,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8079-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8079-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8079-3701_z.fits,,,,per_band,
manga-8610-12701,1,0.75,manga-8610-12701,254.455390225,60.5212195375,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8610-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8610-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8610-12701_z.fits,,,,per_band,
manga-8247-12701,1,0.5,manga-8247-12701,138.275133843,43.0134634139,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8247-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8247-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8247-12701_z.fits,,,,per_band,
manga-9865-6104,0,0.0,manga-9865-6104,225.546020955,50.6772028328,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9865-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9865-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9865-6104_z.fits,,,,per_band,
manga-11944-3703,0,0.0,manga-11944-3703,241.89554,38.45679,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11944-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11944-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11944-3703_z.fits,,,,per_band,
manga-9886-3703,0,0.0,manga-9886-3703,237.655552873,26.7467586736,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9886-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9886-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9886-3703_z.fits,,,,per_band,
manga-8655-12705,0,0.0,manga-8655-12705,357.651747574,-1.12808991462,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8655-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8655-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8655-12705_z.fits,,,,per_band,
manga-8984-3702,1,0.5,manga-8984-3702,202.046007623,28.6555565883,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8984-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8984-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8984-3702_z.fits,,,,per_band,
manga-9497-6102,0,0.0,manga-9497-6102,117.37715992,20.3598060907,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9497-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9497-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9497-6102_z.fits,,,,per_band,
manga-11017-6103,0,0.0,manga-11017-6103,200.710727744,51.7382976222,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11017-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11017-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11017-6103_z.fits,,,,per_band,
manga-8588-1901,0,0.0,manga-8588-1901,249.717085826,40.1993481631,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8588-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8588-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8588-1901_z.fits,,,,per_band,
manga-12084-3702,1,0.75,manga-12084-3702,344.759688199,13.8135183561,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12084-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12084-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12084-3702_z.fits,,,,per_band,
manga-11952-9101,0,0.0,manga-11952-9101,253.147552675,28.4547760379,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11952-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11952-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11952-9101_z.fits,,,,per_band,
manga-9047-6103,0,0.0,manga-9047-6103,247.512498077,25.7941338461,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9047-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9047-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9047-6103_z.fits,,,,per_band,
manga-8488-3702,0,0.0,manga-8488-3702,234.81362259,46.132822387,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8488-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8488-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8488-3702_z.fits,,,,per_band,
manga-8341-3704,0,0.0,manga-8341-3704,191.034146056,44.8918867776,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8341-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8341-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8341-3704_z.fits,,,,per_band,
manga-9498-12702,0,0.0,manga-9498-12702,118.475880477,22.4657552819,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9498-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9498-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9498-12702_z.fits,,,,per_band,
manga-9028-9102,1,0.5,manga-9028-9102,243.046924778,29.5741100762,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9028-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9028-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9028-9102_z.fits,,,,per_band,
manga-8318-1902,0,0.0,manga-8318-1902,196.368917309,45.5818737837,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8318-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8318-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8318-1902_z.fits,,,,per_band,
manga-11863-3704,0,0.0,manga-11863-3704,195.119569043,55.194222479,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11863-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11863-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11863-3704_z.fits,,,,per_band,
manga-9879-1901,0,0.0,manga-9879-1901,197.345330817,28.3212797241,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-1901_z.fits,,,,per_band,
manga-8085-12702,1,0.75,manga-8085-12702,51.0944329463,0.113892685771,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8085-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8085-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8085-12702_z.fits,,,,per_band,
manga-8453-9101,0,0.0,manga-8453-9101,152.046182936,47.5174726058,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8453-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8453-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8453-9101_z.fits,,,,per_band,
manga-9885-3702,1,0.5,manga-9885-3702,238.986496313,24.3420300865,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9885-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9885-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9885-3702_z.fits,,,,per_band,
manga-8602-9102,1,1.0,manga-8602-9102,247.763413807,39.5621866757,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8602-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8602-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8602-9102_z.fits,,,,per_band,
manga-8984-12704,1,1.0,manga-8984-12704,203.937687741,27.8676047844,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8984-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8984-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8984-12704_z.fits,,,,per_band,
manga-9509-9101,0,0.0,manga-9509-9101,123.07142398,26.3070124946,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9509-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9509-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9509-9101_z.fits,,,,per_band,
manga-8717-9101,1,1.0,manga-8717-9101,118.344852476,36.2743788157,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8717-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8717-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8717-9101_z.fits,,,,per_band,
manga-12683-12705,0,0.0,manga-12683-12705,326.097828455,-7.19619521739,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12683-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12683-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12683-12705_z.fits,,,,per_band,
manga-8244-1901,0,0.0,manga-8244-1901,132.544738205,51.7753744061,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8244-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8244-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8244-1901_z.fits,,,,per_band,
manga-7972-3704,0,0.0,manga-7972-3704,316.841308073,11.0664208661,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7972-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7972-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7972-3704_z.fits,,,,per_band,
manga-11835-12702,1,0.5,manga-11835-12702,220.456547632,3.4437424429,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11835-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11835-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11835-12702_z.fits,,,,per_band,
manga-10218-3703,1,0.5,manga-10218-3703,119.87865241,17.4914220335,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10218-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10218-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10218-3703_z.fits,,,,per_band,
manga-9045-3704,0,0.0,manga-9045-3704,228.068422006,30.5189098948,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9045-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9045-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9045-3704_z.fits,,,,per_band,
manga-11945-1901,1,0.5,manga-11945-1901,253.121249391,40.3119461393,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11945-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11945-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11945-1901_z.fits,,,,per_band,
manga-8082-6104,0,0.0,manga-8082-6104,50.7719951681,0.354298684137,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8082-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8082-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8082-6104_z.fits,,,,per_band,
manga-8138-12702,0,0.0,manga-8138-12702,115.316252031,44.9160264027,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8138-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8138-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8138-12702_z.fits,,,,per_band,
manga-8153-3701,0,0.0,manga-8153-3701,39.6170562283,-1.04675798533,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8153-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8153-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8153-3701_z.fits,,,,per_band,
manga-10509-3702,0,0.0,manga-10509-3702,166.369848301,46.8211966096,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10509-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10509-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10509-3702_z.fits,,,,per_band,
manga-12090-12705,0,0.0,manga-12090-12705,351.802635815,13.4727794201,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12090-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12090-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12090-12705_z.fits,,,,per_band,
manga-11970-12703,0,0.0,manga-11970-12703,226.822290854,10.6042645076,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11970-12703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11970-12703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11970-12703_z.fits,,,,per_band,
